Clave de incidencia,Nombre del proyecto,Resumen,Descripción,Tipo de Incidencia,Principal,Story Point,Creada,Paso a Done,j.10% Título descriptivo,k.10% Claridad y consistencia,l.10% Estándar JIT,m.20% Uso de Gherkin,n.10% Criterios SMART,o.10% Segmentación INVEST,p.5% Revisión colaborativa,q.10% Seguimiento y ajustes,r.5% Prioridad y valor,s.5% Documentación adecuada,t.5% Uso de plantilla estándar,v. Suma de checklist,Tipo Normalizado,Explicación Título descriptivo,Explicación Claridad y consistencia,Explicación Uso de Gherkin,Explicación Criterios SMART,Explicación Segmentación INVEST,Explicación Uso de plantilla estándar
1149142,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo certificados. Entonces se debe obtener respuesta del backend principal HTTP_500",,Criterio de aceptación,1149137,,12/02/2025 06:46,03/03/2025 13:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Dado/Cuando/Entonces) ya que sigue la estructura de ""Dado que"", ""Cuando"" y ""Entonces"" para describir el escenario, la acción y el resultado esperado.","SÍ cumple SMART. Respuesta LLM: No

Explicación: 
- Específico: Sí, se menciona claramente qué acción se debe realizar.
- Medible: Sí, se puede medir si se obtiene la respuesta del backend con el código HTTP_500.
- Alcanzable: Sí, parece ser una tarea alcanzable.
- Relevante: No queda claro por qué se espera obtener una respuesta con HTTP_500, por lo que la relevancia no está cl",,
1149141,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo certificados y presente demoras el backend. Entonces se debe obtener respuesta  HTTP_408",,Criterio de aceptación,1149137,,12/02/2025 06:46,03/03/2025 13:11,0.0,0.0,10.0,20.0,0.0,0.0,5.0,10.0,5.0,5.0,0.0,55.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí. Este texto está en formato Gherkin ya que sigue la estructura de Given/When/Then. La primera parte describe el contexto (Dado que se consuma el api de saldos), la segunda parte describe la acción a realizar (Cuando se consulte el saldo certificados y presente demoras el backend), y la última parte describe el resultado esperado (Entonces se debe obtener respuesta HTTP_408).","NO cumple SMART. Respuesta LLM: No

No es un criterio SMART porque no es específico, medible, relevante ni tiempo definido. Falta claridad en los detalles como qué se entiende por demoras en el backend y en cuánto tiempo se debería obtener la respuesta HTTP_408.",,
1149140,Capa de Integración V2,"Dado que se consuma el api de saldos , Cuando se consulte el saldo certificados. Entonces se debe obtener respuesta HTTP_400",,Criterio de aceptación,1149137,,12/02/2025 06:46,03/03/2025 13:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then) porque sigue la estructura de describir un contexto (Dado), una acción (Cuando) y un resultado esperado (Entonces).","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART:
- Específico: Se refiere claramente a la consulta de saldos de certificados.
- Medible: Se puede medir si la respuesta obtenida es HTTP_400.
- Alcanzable: Es factible realizar la consulta para obtener la respuesta deseada.
- Relevante: Es importante para validar el correcto funcionamiento del API.
- Tiempo definido: Se da a entender que la prueba se realizar",,
1149139,Capa de Integración V2,"Dado que se consuma el api de saldos , Cuando se consulte el saldo certificados. Entonces se debe obtener respuesta HTTP_409",,Criterio de aceptación,1149137,,12/02/2025 06:46,03/03/2025 13:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí. 

El texto sigue la estructura de Given/When/Then, donde se establece un contexto inicial (Dado que se consuma el api de saldos), una acción a realizar (Cuando se consulte el saldo certificados) y el resultado esperado (Entonces se debe obtener respuesta HTTP_409).","SÍ cumple SMART. Respuesta LLM: Sí. 

- Específico: Se menciona claramente qué acción debe realizarse y qué respuesta esperar.
- Medible: Se menciona la respuesta HTTP_409 que se debe obtener.
- Alcanzable: Es un objetivo alcanzable, ya que la respuesta esperada está claramente definida.
- Relevante: Es relevante para el proceso de consulta de saldos.
- Tiempo definido: No se menciona un tiempo específ",,
1149138,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo certificados. Entonces se debe obtener respuesta del backend principal HTTP_200",,Criterio de aceptación,1149137,,12/02/2025 06:46,03/03/2025 13:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then) porque sigue la estructura de indicar un contexto (Dado), una acción (Cuando) y un resultado esperado (Entonces).","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART.

- Específico: Se refiere a la consulta de saldo de certificados a través del consumo del API de saldos.
- Medible: Se puede medir si se obtiene una respuesta HTTP_200 al consultar el saldo de certificados.
- Alcanzable: Es factible obtener una respuesta del backend principal al realizar la consulta.
- Relevante: Es relevante para garantizar el correcto funcionamiento de la func",,
1149137,Capa de Integración V2,AWS - API Saldos - Implementar Consulta Saldos certificados,"Yo como usuario de los canales bancamovil y banca virutal

Quiero se pueda realizar la migración de la consulta de saldos creditos a traves del api de balances

Para poder tener un menor tiempo de respuesta en las peticiones iniciales al no requerir el precalentamiento de lambdas

Documentació:[https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/1383207010/balanceManagement|https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/1383207010/balanceManagement|smart-link] 



Evidencias

||*Escenario*||*Respuesta*||*Logs*||
|HTTP_200|!image-20250224-112535.png|width=584,height=528,alt=""image-20250224-112535.png""!|!image-20250224-114216.png|width=1304,height=318,alt=""image-20250224-114216.png""!|
|HTTP_400|!image-20250225-105200.png|width=471,height=201,alt=""image-20250225-105200.png""!|!image-20250225-105315.png|width=1335,height=235,alt=""image-20250225-105315.png""!|
|HTTP_404|No se logra generar directo al api| |
|HTTP_408|!image-20250225-110306.png|width=530,height=313,alt=""image-20250225-110306.png""!|!image-20250225-110214.png|width=1314,height=289,alt=""image-20250225-110214.png""!|
|HTTP_409|!image-20250225-112324.png|width=558,height=327,alt=""image-20250225-112324.png""!|!image-20250225-112456.png|width=1312,height=658,alt=""image-20250225-112456.png""!|
|HTTP_500|!image-20250225-111116.png|width=547,height=342,alt=""image-20250225-111116.png""!|!image-20250225-111154.png|width=1300,height=387,alt=""image-20250225-111154.png""!|

Curl Prueba: [https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/4914905486/API+BalanceManagemet+V2|https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/4914905486/API+BalanceManagemet+V2|smart-link] ",Historia,1104982,,12/02/2025 06:46,03/03/2025 13:11,0.0,10.0,10.0,20.0,8.0,0.0,5.0,10.0,5.0,5.0,5.0,78.0,historia,"NO es título descriptivo. Respuesta LLM: No. El título describe claramente el objetivo de implementar la consulta de saldos certificados a través del API de balances, pero no está correlacionado con la descripción proporcionada. La descripción menciona la migración de la consulta de saldos créditos a través del API de balances, lo cual no coincide exactamente con el título.","SÍ cumple claridad. Respuesta LLM: No. La historia de usuario proporciona información muy técnica y específica sobre HTTP response codes, imágenes y enlaces a documentación sin explicar claramente qué es lo que se necesita y por qué. Además, la descripción es bastante confusa y parece estar incompleta. Sería útil agregar más contexto y detalles sobre lo que se está tratando de lograr con esta implementación.","Promedio de m de 5 CA: [20.0, 20.0, 20.0, 20.0, 20.0]","Promedio de n de 5 CA: [10.0, 0.0, 10.0, 10.0, 10.0]","NO cumple INVEST. Respuesta LLM: No. La historia de usuario no cumple con algunos criterios INVEST:
- Independiente: La historia parece depender de la existencia y funcionamiento previo de lambdas, lo cual limita su independencia.
- Negociable: La solicitud es específica y no parece haber mucho margen para la negociación.
- Estimable: No se detalla claramente cuánto esfuerzo tomará implementar la migración solicitada.
- Peque","SÍ usa plantilla 'Como..., quiero..., para...'."
1149136,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo creditos. Entonces se debe obtener respuesta del backend principal HTTP_500",,Criterio de aceptación,1108928,,12/02/2025 06:44,05/03/2025 15:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Dado/Cuando/Entonces) porque sigue la estructura de ""Dado que..."", ""Cuando..."" y ""Entonces..."". La estructura ""Dado que se consuma el api de saldos, Cuando se consulte el saldo creditos. Entonces se debe obtener respuesta del backend principal HTTP_500"" sigue la estructura de Gherkin.","SÍ cumple SMART. Respuesta LLM: No.

Explicación: El criterio de aceptación no es específico ni medible, ya que no se establece claramente lo que se espera lograr ni cómo se va a medir el resultado. También podría ser más relevante establecer un resultado más positivo en lugar de un error 500.",,
1149135,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo creditos y presente demoras el backend. Entonces se debe obtener respuesta  HTTP_408",,Criterio de aceptación,1108928,,12/02/2025 06:44,05/03/2025 15:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí. 

El texto está en formato Gherkin (Dado/Cuando/Entonces) ya que sigue la estructura de Given/When/Then de Gherkin. En el texto se establece el contexto (Dado que se consuma el api de saldos), la acción a realizar (Cuando se consulte el saldo creditos y presente demoras el backend) y la consecuencia esperada (Then se debe obtener respuesta HTTP_408).","SÍ cumple SMART. Respuesta LLM: Sí

- Específico: El criterio es específico, ya que se detalla claramente qué acción se espera y en qué circunstancias.
- Medible: Es medible, ya que se puede verificar si se obtiene la respuesta HTTP_408 al presentar demoras en la consulta del saldo de créditos.
- Alcanzable: Es alcanzable, ya que es una acción que se puede implementar y verificar.
- Relevante",,
1149133,Capa de Integración V2,"Dado que se consuma el api de saldos , Cuando se consulte el saldo creditos. Entonces se debe obtener respuesta HTTP_400",,Criterio de aceptación,1108928,,12/02/2025 06:43,05/03/2025 15:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí.

El texto sigue la estructura de Given/When/Then, indicando el contexto inicial (Dado que se consuma el api de saldos), la acción a realizar (Cuando se consulte el saldo créditos) y el resultado esperado (Entonces se debe obtener respuesta HTTP_400).","SÍ cumple SMART. Respuesta LLM: Sí. 

- Específico: El criterio se enfoca en la respuesta HTTP_400 al consultar el saldo de créditos.
- Medible: Se puede medir si se obtiene la respuesta HTTP_400 al realizar la consulta.
- Alcanzable: Es factible comprobar si se obtiene la respuesta esperada al consultar el saldo de créditos.
- Relevante: Es relevante porque se está verificando un comportamiento específico del",,
1149132,Capa de Integración V2,"Dado que se consuma el api de saldos , Cuando se consulte el saldo creditos. Entonces se debe obtener respuesta HTTP_409",,Criterio de aceptación,1108928,,12/02/2025 06:43,05/03/2025 15:12,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then) ya que sigue la estructura de los tres pasos: Dado que se consuma el api de saldos (Given), Cuando se consulte el saldo créditos (When), Entonces se debe obtener respuesta HTTP_409 (Then).","SÍ cumple SMART. Respuesta LLM: Sí.

- Específico: Se menciona claramente que al consultar el saldo de créditos se debe obtener una respuesta HTTP_409.
- Medible: Se puede medir si se obtiene la respuesta esperada al consultar el saldo de créditos.
- Alcanzable: Es un objetivo alcanzable, ya que se trata de verificar una respuesta específica del API.
- Relevante: Es relevante para asegurar que el API funcione correctamente y",,
1149131,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo creditos. Entonces se debe obtener respuesta del backend principal HTTP_200",,Criterio de aceptación,1108928,,12/02/2025 06:43,05/03/2025 15:12,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then) porque presenta claramente las tres secciones en las que se dividen los escenarios de prueba: el contexto (Given), la acción que se realiza (When) y el resultado esperado (Then).",SÍ cumple SMART. Respuesta LLM: Sí. Especifico: Se indica claramente que se debe consumir el API de saldos y consultar el saldo de créditos. Medible: Se puede medir si se obtiene la respuesta HTTP_200 del backend principal. Alcanzable: Es factible realizar la consulta del saldo de créditos y obtener la respuesta esperada del backend principal. Relevante: Es relevante para verificar el correcto funcionamiento de la consulta de saldos. Tiempo defin,,
1148834,Capa de Integración V2,AWS - Lambda notification-mngr - Optimizar escritura logs ,"Yo como Equipo de Arquitectura

Quiero se realice la optimización de escritrua de logs garantizando:

* No se repiten trazas
** Escribir en logs petición request API(info)
** Escribir en logs petición request Backend ( url, header, params, body) (info)
** Escribir en logs respuesta Backend (codigo, estado, mensaje)(info)
** Escribir en logs respuesta API (código, estado, mensaje) ( debug )
** Escribir los de error especificos, no stack completo

Para poder de esta forma realizar reducción de costos relacionados a escritura de información en cloudwatch



Documentación API: [https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/1189380575/API+notificationsManagement|https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/1189380575/API+notificationsManagement|smart-link] 

Recursos

* {{/V1/Utilities/notification/sendEmail}} -POST
* {{/V1/Utilities/notification/sendMessageWhatsApp}}
* {{/V2/Utilities/notification/sendMessageWhatsApp}}
* {{/V1/Utilities/notification/sendMessage}} - POST

{color:#ff5630}*_Nota: Garantizar que la respuesta de la API esta siendo reportada a Elastic_*{color}",Historia,1148804,,11/02/2025 16:34,05/03/2025 12:44,10.0,10.0,10.0,20.0,10.0,10.0,5.0,10.0,5.0,5.0,0.0,95.0,historia,SÍ es título descriptivo. Respuesta LLM: Sí. El título describe claramente el objetivo de optimizar la escritura de logs en AWS Lambda y está correlacionado con la descripción que detalla los requisitos y objetivos de la optimización en cuestión.,"SÍ cumple claridad. Respuesta LLM: No.

La historia de usuario contiene algunos puntos que pueden causar confusiones, como la redundancia en la descripción de los tipos de logs a escribir y la falta de claridad en cómo se llevará a cabo la optimización de la escritura de logs. Además, la documentación de la API y los recursos mencionados pueden no ser relevantes para entender la historia de usuario en su totalidad.","Promedio de m de 6 CA: [20.0, 20.0, 20.0, 20.0, 20.0, 20.0]","Promedio de n de 6 CA: [10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","SÍ cumple INVEST. Respuesta LLM: No.

La historia de usuario no cumple con algunos criterios INVEST. Es valiosa y estimable ya que se enfoca en la optimización de escritura de logs para reducir costos. Sin embargo, es bastante extensa y abarca múltiples tareas, por lo que no es pequeña ni independiente. Además, la parte de ""garantizar que la respuesta de la API está siendo reportada a Elastic"" no es clara ni testeable.","No se detecta plantilla 'Como..., quiero..., para...'."
